4396,the good place predicted corona when jason said he had a flu named after him from kissing a bat,10
4381,"That's if we even have a season. With the way the coronavirus is playing out, we may en up having a delay.",3 9
2754,corona virus isnt something to be joked about wtf people are dying,5 6
257,"corona can cancel my last semester of high school, sure, but if it even THINKS of touching my family's disney trip in july it's on SITE",6 10
1715,The Doc seh April Fools Day get cancelled....So unnu nuh badda with foolishness! No Covid19 fake news!,6 10
4802,The fact that people still dont believe the coronavirus is real is beyond me.,5 6 9
3240,Man wanted to come visit this month mbuae this corona. Mxm,4 5 10
3627,All Football has started making news and weather forecasts. I blame corona for this smh,6 10
4063,corona gonna fuck around and make a girl dye her hair pink.....,5 6 10
4721,"Wow, as if covid19 wasn't bad enough- Bob Dylan has released a new song- a 17 minute ballad about the assassination of JFK.",6 10
3410,I just hope I didnt give it to the kids. - Chris Cuomo after finding out he has coronavirus.,0 8
4486,Good morning Have a blessed rainy day spent safely at home StayAtHomeAndStaySafe CoVID19,0 2
2785,Disney released corona to get more viewers in lockdown for Disney +. Tell me I'm wrong.,7 9 10
623,"Alright yall tmw April fools, maybe God will surprise us and tell us corona was just a joke",0 10
4571,Madam Can you help India to get Covid19 Testing kits to,0 1 4 9
4700,What if we wake up tomorrow and the government says April fools we made up COVID19 as a joke... one could only dream!,0 10
2597,J got off the phone w trump. Corona virus is an april fools joke we can bool now,10
4868,i wish k abhi news break ho... April fool corona virus was fake CoronaVirusPakistan,0 10
1441,Its April Fools Day and they still aint say this coronavirus is a joke,3 4 9 10
2471,Hes a Mar-a-Lago member. Thats where I get all my inside Information. All positive for COVID19,0 9
1632,Drunk on FaceTime to celebrate alyssas birthday thank u corona,0 6 10
3605,As long as its something fun. Nothing corona virus related or fucked up,5 6 10
4994,Yeah I cant get any new pencils cuz of the corona and my pencils are all shit and old. But thx for the advice,6 9
3179,You and your family will not be a victim of coronavirus in IJN. Amen! Happy new month,0 2
1906,Im holding out hope that we all wake up tomorrow and the Coronavirus was a big April Fools joke and everything is back to normal.,0
115,Ur Director a TOTAL IGNORANT that missled the world ABOUT CHINA'S CORONA VIRUS! IS KILLING 000's WORLDWIDE! fired the incompetent!,6
4181,Thanks Lokesh Ji . Gratitude Together we WILL defeat Corona Pandemic . Jai Hind,0 1
584,Abeg make dis rain wash of Corona oooo Kilode..,0 2 10
2330,"Coronavirus outbreak in India: From 1 to 2,500 cases: 9 weeks From 2,500 to 5,000 cases: 6 days Logical to lockdownextension oo May God",4 8 9
4133,Corona came to let you change your daily basis fuckin ordinary god damn conversations,6 10
4923,"We're fighting Corona virus and you're here saying you didn't see your period, do you really care about your country?",6
2607,If Travis won the Grammy over Cardi B we wouldnt be having this Corona Virus,10
562,We all really about to find out what we look like with longer hair then usual... Thanks Mrs. Corona!,10
4401,"I hope after coronavirus has passed the human world will be fair, with a level playing field for everyone. 2020",0
2841,The two doctors held hostage in Limpopo by have now tested negative for corona virus.,8
3852,Looking at World Coronavirus stats..........We really not gonna be done with this till the Summer.,3
2074,wake me up when corona ends... or whatever Green Day said,4 5 9
363,I have not watched not 1 news channel about the Corona. My mama updates me on this shit. Shit getting annoying,6
3071,Opportunity arise in midst of disasters... Corona is coming with solutions to our government,0
3841,"Thailand confirms 120 new coronavirus cases, 2 more deaths Total reaches 1,651 cases and 10 deaths",8
2970,Coronavirus really flipped my life upside down but Im trying to stay positive,0 5
1746,as expected lol someone will say they're tested positive for corona but turns out to be an april fool's joke smh,6 10
3124,LOL any one see the CNN ratings for Joe Biden's Coronavirus Town Hall last Friday at 8 PM. Less than 2.4 million. Lucky for Biden actually.,10
4176,So almost 20 years later... have we found the elusive WMD s ? Covid19 seems like a WMD for sure.,3 6 9
3782,"This is going to be the first administration we measure not by approval ratings, but by survival rates. CoronaVirus TrumpVirus",3 4 6
3066,@ my daddy telling me we family aint nobody got the corona sound dumb asf,10
635,Any figures on Hillsong conference so covid19 spread. Spotted 2 more grasshoppers,4 10
1052,turns out this was just a big april fools joke and corona is not actually real!!!!! right.... :(,4 5
3197,"21 new recoveries in Bahrain totaling 316 in this place. Already 178,356 worldwide. coronavirus covid19 Bahrain",8
3587,"Well, Im back on Twitter just intime for the apocalypse COVID19 coronavirus",3 9 10
4694,Corona was released by China to damage the american economy...that is a DECLARATION OF WAR.................,6 7 9 10
1248,"can a Public listed Co., renting my property claim exemption from paying rent, citing Wuhan Coronavirus?",9 10
2780,McConnell your time is past. Beware of the midnight Corona runners! Throwing their disease on old farts who lie.,3 4 7
722,"South Korea reports 101 new coronavirus cases over 24 hours, bringing total to 9887 -BBG",8
4021,)-: i wanna fricken do a photoshoot now fuck u corona virus i need to take PICTURES,5 6
481,So tomorrow is April Fools Day. Imagine all of the sudden they find the coronavirus cure.....,10
762,Please stop calling it the Coronavirus it's a hoax. They're laughing at us all - especially the stay home muppets.,3 7
3563,Is it less than 10 people Covid_19,9 10
4308,so many ruined plans na bc of covid19 ksksksks ampota,5 6
2961,Someone needs to find this anti-vaxxer and throw her a covid19 party.,10
3806,So today is 1st April Corona pls get vanished before my birthday,5 10
597,I need a hair cut bad asf this corona thing better chill out,6 10
2539,Anyone who knows how to extract the alcohol in this sanitizers!? COVID19 Covid_19SA coronaviruskenya,0 6 9 10
1776,Paano ang tamang pag fill out ng Social Amelioration Card? Watch this. COVID19 WeHealAsOne DSWD,0 5 8
3920,Whats it like in mediocre brains who compare COVID19 with a car accident? wow ignorance,6 10
4870,Corona times got me feeling like laid-off David Wallace,10
2499,...the MIT Researcher was DEBUNKED on this theory today by the US Federal Coronavirus Task Force Doctors!!!,3 7 9
218,my twang is getting so fucking bad we need to cure corona immediately so i can stop hanging out with my family im begging,6
3249,ok so tom holland is trending on twitter i stg if i open that hashtag and he got corona og i will ball my eyes out,3 4 10
1023,New York cannnnnot afford a hospital being burnt down right now with all the corona cases,4 5
432,Definitely getting my back tattoo once this corona shit over .. I need the adrenaline,0 10
1176,Resistance BoycottHobbyLobby By reopening their stores Hobby Lobby is spreading Covid-19.,6
2794,i would like to thank the creators of Cooking Mama and Food Netork for preparing me for COVID19,10
4228,The Coronavirus has taught me that life is SHORT and I want to live my own TRUTH which is to get my family OUT of my life FOREVER!,0 5 6
1550,"If nepa bill can be circulated, then relief food can also be done same way... stayathome staysafe covid19 buhari",0 9
3028,Its April already. Baba we ask for coronavirus to go. Please heal our land,2
2592,Can we download the slides from today's Coronavirus Task Force Briefing? COVID19 coronavirus,4 8 9
3278,Its 2021 just to say that 2020 had gone and year full of happiness and corona free is back AprilFoolsDay,0 10
624,If only Corona could just come out tomorrow like... I was just messing with yall... Happy April Fools Day...,0 10
4236,"Come on yall Lets cancel COVID19. Stay inside and socially distant, friends GlobalPandemic",0
4162,i want to take aleve for my period cramps but if i get coronavirus i dont want to die lmao,4 10
3174,"Another person in my town just died from coronavirus, he was 45 with no underlying illness",5 8
4309,April ballet recital canceled due to Coronavirus How long is it going to last I want to see you,5 6
1650,Earlier : Terrorism has no religion ! Now : Corona has no religion ! Kitna defend karoge is beemar religion ko..!!!,3 6 9
4794,"Natasha Otts test came back negative, she didn't die of corona guess you need to delete your tweet and twitter account",6 9
4423,"Eh i dont believe it, all these conspiracy theories about Corona ppl jus get on here say anything .",6 7
696,Just imagine the number of coronavirus jokes being pulled today around the world AprilFoolsDay,10
2481,AprilFoolsDay Hey remember when we all worried about Russia? The good old days! COVID19,10
3997,"i'm gonna go ahead and say it, i fucking hate this bitch ass coronavirus",6
4256,my reflexes have gotten so good xing out of videos as soon as I realize it's a coronavirus parody song,9 10
4774,Who else thinks that the govt. are still pursuing their herd immunity policy? COVID19 coronavirus,7 9
4372,Am I alone in thinking that Fredo Cuomo doesn't actually have coronavirus ? cuomobrothers TakeOutTuesday COVID19 WuFlu CoronaHoax,0 7 9 10
1,NO JOKE I WILL HOP ON A PLANE RN! (Well after COVID19 lol),0 10
3449,never thought id be working fast food again but thanks corona for putting me out of a job,6
1676,"Chris Cuomo, bless his heart. You can tell he feels horrible. coronavirus",2
2299,coronavirus Has this virus proved that the Nature and the God are different? Hygiene is more important than religious faith?,5 6 9
4470,Another movie I probably would never have watched but due to the Coronavirus and no sports. The Kitchen Meh,6 10
4493,bro i see JT EVERYWHERE lmaooo its a sign we should throw a lit ass party when this corona shit is over,0 10
663,refused to refund flights that THEY canceled due to covid19 thieves give people their money back!,6
13,Has anyone elses FB ads been killing it since this coronavirus hit?,0 5 10
3681,"wishing government says my people, covid19 is just a part of April mop.",3 5 6
1724,Idk might be why he hasnt gotten Coronavirus yet ill take 4,10
1917,Is Sturgeon and the Scottish Gov't trying to hide dozens of deaths from Alcoholism by saying that they died from Corona virus.,5 7 10
4265,Im gonna need a disc grinder to shave my legs after all this Rona business is said and done. coronavirus,10
4545,rustie has come back online to defeat coronavirus and save humanity from itself,10
388,"sir, I hope, I can stop spreading killing of corona virus. I need your help.,,,,,,DR KUMARIL",0
277,Since noggas cant match cause of corona. Les FaceTime n match,10
4676,Can you imagine how much better the world would be without the US stock market? COVID19 coronavirus StockMarket EndTheFed endoftimes,6 9
2377,"More than 23,000 Americans killed by Corona virus. ISOLATE CHINA!!",6 7 10
